ClipID;0=C+F//1=EngOnly//2=BorEng
3100772006;2
3100772007;1
3100772008;1
3100772009;2
3100772010;0
3100772011;2
3100772013;0
3100772014;2
3100772015;2
3100772018;1
3100772019;0
3100772020;2
3100772021;1
3100772022;2
3100772023;1
3100772024;0
3100772025;1
3100772026;1
3100772027;1
3100772028;1
3100772029;1
3100772031;0
3100772032;1
3100772033;2
3100772034;2
3100772035;2
3100772036;0
3100772037;0
3100772039;1
3100772040;1
3100772041;1
3100772042;0
3100772043;2
3100772045;1
3100772046;1
3100772048;1
3100772050;0
3100772051;0
3100772052;2
3100772053;1
3100772054;0
3100772055;1
3100772056;1
3100772058;1
3100772059;1
3100772063;0
3100772065;1
3100772066;2
3100772067;1
3100772068;2
3100772069;1
3100781001;2
3100781002;2
3100781004;0
3100781006;2
3100781007;1
3100781008;0
3100781009;1
3100781010;2
3100781011;1
3100781013;0
3100781015;0
3100781016;1
3100781017;0
3100781019;0
3100781020;1
3100781021;0
3100781023;1
3100781024;2
3100781027;0
3100781029;1
3100781030;1
3100781031;1
3100781032;1
3100781033;1
3100781034;0
3100781036;0
3100781038;0
3100781040;0
3100781041;1
3100781043;1
3100781044;0
3100781046;1
3100781047;1
3100781048;1
3100781051;2
3100781052;1
3100781053;1
3100781054;0
3100781055;1
3100781056;1
3100781057;0
3100781058;1
3100781059;0
3100781061;0
3100781062;1
3100781064;0
3100781065;2
3100781066;1
3100781068;1
3100781069;1
3100781070;0
3100781071;1
3100781073;1
3100781074;0
3100781075;0
3100781076;1
3100781078;0
3100781079;1
3100781080;0
3100781081;0
3100782001;0
3100782003;1
3100782004;1
3100782005;2
3100782006;0
3100782008;1
3100782010;1
3100782011;1
3100782012;1
3100782013;0
3100782014;0
3100782015;1
3100782016;1
3100782017;0
3100782018;2
3100782019;1
3100782021;2
3100782022;1
3100782023;1
3100782024;1
3100782025;1
3100782026;2
3100782027;1
3100782028;2
3100782031;2
3100782032;1
3100782033;2
3100782035;1
3100782036;2
3100782037;0
3100782038;1
3100782039;0
3100782042;0
3100782043;0
3100782045;1
3100782046;0
3100782047;1
3100782049;0
3100782050;0
3100782053;1
3100782054;1
3100782055;1
3100782057;1
3100782058;1
3100782059;0
3100782061;0
3100782062;1
3100782063;1
3100782064;1
3100782065;2
3100782066;0
3100782067;0
3100782068;0
3100782069;2
3100782071;1
3100782072;1
3100791004;2
3100791006;2
3100791007;2
3100791008;2
3100791016;2
3100791018;1
3100791020;2
3100791021;1
3100791026;1
3100791028;2
3100791031;1
3100791033;0
3100791034;2
3100791035;0
3100791042;1
3100791044;1
3100791045;1
3100791046;1
3100791047;1
3100791049;2
3100791050;0
3100791052;1
3100791054;1
3100791056;0
3100791058;0
3100791059;1
3100791060;1
3100791061;1
3100791062;0
3100791063;1
3100791064;2
3100791065;1
3100791066;0
3100791067;0
3100791069;2
3100791070;0
3100791071;2
3100791072;1
3100791073;2
3100792002;2
3100792003;1
3100792004;1
3100792005;2
3100792006;1
3100792007;1
3100792008;1
3100792009;1
3100792010;2
3100792011;2
3100792013;1
3100792014;0
3100792015;0
3100792016;2
3100792019;1
3100792020;1
3100792021;1
3100792022;2
3100792023;1
3100792024;0
3100792025;0
3100792027;2
3100792028;2
3100792030;2
3100792031;0
3100792032;0
3100792033;0
3100792035;1
3100792036;0
3100792037;2
3100792038;0
3100792039;1
3100792040;2
3100792041;1
3100792042;1
3100792043;1
3100792044;0
3100792045;0
3100792046;1
3100792048;1
3100792050;2
3100792051;1
3100792052;2
3100792053;2
3100792057;2
3100792058;0
3100792060;0
3100792069;0
3100801006;0
3100802001;1
3100802028;2
3100811002;1
3100811018;0
3100811027;0
3100811034;0
3100811035;2
3100811036;0
3100811037;2
3100811038;2
3100811039;2
3100811040;1
3100811041;1
3100811042;0
3100811043;2
3100811045;1
3100811046;1
3100811047;0
3100811050;1
3100811051;2
3100811053;2
3100811054;2
3100811055;0
3100811056;1
3100811059;2
3100811060;1
3100811061;2
3100811063;1
3100811068;0
3100811075;1
3100812003;1
3100812004;1
3100812005;1
3100812006;0
3100812007;2
3100812008;1
3100812013;0
3100812014;0
3100812016;2
3100812017;1
3100812018;2
3100812019;1
3100812020;1
3100812021;1
3100812026;0
3100812027;0
3100812028;0
3100812040;2
3100821004;2
3100821015;1
3100821016;0
3100821019;1
3100821020;1
3100821021;0
3100821022;0
3100821030;0
3100821031;2
3100821032;2
3100821033;0
3100821034;1
3100821035;2
3100821036;1
3100821037;1
3100821038;1
3100821039;1
3100821040;1
3100821041;2
3100821042;2
3100821045;2
3100821046;1
3100821047;1
3100821048;1
3100821049;1
3100821051;0
3100821052;2
3100821054;1
3100821055;1
3100821057;2
3100821067;2
3100821068;1
3100821069;2
3100821075;0
3100822001;1
3100822011;0
3100822012;2
3100822014;0
3100822030;2
3100822031;2
3100822044;2
3100822050;1
3100822051;0
3100822057;1
3100822058;1
3100822059;2
3100822064;1
3100822065;0
3100822066;2
3100822067;2
3100822068;2
3100822069;1
3100822070;1
3100822075;1
3100822080;0
3100831003;2
3100831004;1
3100831006;0
3100831007;1
3100831008;1
3100831010;0
3100831011;1
3100831013;1
3100831014;2
3100831015;2
3100831016;2
3100831018;2
3100831019;0
3100831020;1
3100831022;1
3100831024;1
3100831026;0
3100831027;1
3100831028;1
3100831029;2
3100831032;2
3100831033;0
3100831035;2
3100831036;1
3100831037;0
3100831044;2
3100831045;1
3100831046;1
3100831047;0
3344630110;2
33446301100;0
33446301101;0
33446301103;0
33446301104;0
33446301107;0
3344630112;0
3344630113;0
3344630115;1
3344630116;0
3344630117;0
3344630119;0
334463012;0
3344630120;0
3344630121;0
3344630127;0
3344630130;0
3344630131;0
3344630132;0
3344630133;0
3344630136;0
3344630139;0
334463014;0
3344630140;0
3344630141;0
3344630142;0
3344630143;0
3344630146;0
3344630147;0
3344630148;1
3344630149;2
3344630150;0
3344630151;2
3344630153;0
3344630156;0
3344630161;1
3344630162;2
3344630163;0
3344630164;0
3344630166;2
3344630170;0
3344630171;0
3344630172;0
3344630173;0
3344630176;0
3344630179;2
3344630180;2
3344630181;2
3344630182;0
3344630184;1
3344630185;0
3344630186;0
3344630188;1
3344630189;1
334463019;0
3344630190;1
3344630196;0
3344630197;0
3344630198;0
3344630199;2
334463021;0
3344630210;0
3344630211;0
3344630213;0
3344630215;0
3344630216;0
3344630219;0
334463022;0
3344630220;0
3344630221;0
3344630224;0
3344630225;2
3344630226;0
3344630231;0
3344630232;2
3344630233;2
3344630236;0
3344630238;0
3344630240;0
3344630241;0
3344630242;0
3344630243;0
3344630245;0
3344630247;2
3344630248;0
334463025;0
3344630251;0
3344630252;0
3344630255;0
3344630257;0
334463026;0
3344630260;0
3344630262;0
3344630264;0
3344630265;0
3344630266;0
3344630267;0
334463027;0
3344630270;0
3344630271;0
3344630273;0
3344630276;0
3344630278;0
334463028;0
3344630280;0
3344630281;0
3344630282;0
334463029;0
33702101100;0
33702101110;0
33702101130;0
33702101140;0
33702101150;0
33702101180;2
33702101200;1
33702101210;1
33702101250;0
33702101260;1
33702101270;0
33702101280;0
33702101290;1
33702101300;0
33702101340;0
33702101350;0
33702101360;1
33702101370;0
33702101410;2
33702101430;0
33702101450;1
33702101460;0
33702101470;1
33702101480;0
33702101490;0
3370210150;0
33702101500;0
33702101530;0
33702101540;0
33702101550;1
33702101580;0
33702101590;1
33702101600;1
33702101620;1
33702101630;0
33702101640;0
33702101650;0
33702101660;0
33702101700;0
33702101710;1
33702101730;0
33702101740;1
33702101750;0
33702101760;1
3370210180;1
33702102100;1
33702102110;2
33702102130;0
33702102140;0
33702102160;2
33702102170;0
33702102180;1
33702102190;1
33702102200;0
33702102220;1
33702102230;1
33702102240;0
33702102250;1
33702102280;1
3370210230;1
33702102300;0
33702102310;1
33702102330;0
33702102350;1
33702102390;1
3370210240;0
33702102400;1
33702102420;2
33702102430;0
33702102470;1
33702102500;0
33702102530;1
33702102540;0
33702102550;0
33702102570;1
33702102580;1
33702102590;2
3370210260;2
33702102600;1
33702102640;0
33702102670;2
33702102690;0
33702102710;1
33702102740;0
3370210280;1
33702102820;0
33702102840;1
33702102850;1
33702102870;1
33702102880;1
342227010;0
342227011;1
3422270111;0
3422270112;1
3422270115;2
3422270116;1
3422270117;2
3422270118;0
3422270121;1
3422270122;0
3422270123;0
3422270126;0
3422270127;2
3422270128;1
3422270129;0
342227013;1
3422270130;2
3422270131;2
3422270133;1
3422270134;0
3422270135;0
3422270138;1
3422270139;1
3422270140;0
3422270141;0
3422270142;2
3422270143;0
3422270144;2
3422270149;1
3422270151;1
3422270152;1
3422270153;0
3422270154;1
3422270155;0
3422270157;0
3422270158;1
3422270160;0
3422270165;1
3422270166;0
3422270167;0
3422270168;0
3422270169;0
3422270171;2
3422270172;1
342227020;0
342227021;0
3422270210;1
3422270211;1
3422270212;0
3422270213;0
3422270215;0
3422270216;0
3422270217;1
3422270219;0
3422270220;0
3422270221;0
3422270222;0
3422270223;1
3422270224;1
3422270225;1
3422270227;0
342227023;2
3422270230;0
3422270238;1
3422270239;0
342227024;1
3422270240;1
3422270241;1
3422270242;2
3422270244;2
3422270245;1
3422270246;0
3422270247;2
3422270249;1
342227025;1
3422270250;1
3422270251;0
3422270252;2
3422270253;0
3422270254;0
3422270255;0
3422270256;0
3422270257;0
3422270261;2
3422270262;0
3422270263;1
3422270264;1
3422270267;0
3422270268;0
3422270269;1
342227027;0
3422270274;0
3422270278;1
3422270279;1
3422270280;0
3422270281;0
342227029;0
350361011;0
3503610110;0
3503610111;1
3503610112;1
3503610113;1
3503610114;0
3503610115;0
3503610116;1
3503610117;1
3503610118;0
3503610119;0
350361012;1
3503610120;0
3503610121;0
3503610122;1
3503610123;0
3503610124;1
3503610125;1
3503610126;2
3503610127;0
3503610128;2
3503610129;0
350361013;0
3503610130;2
3503610131;2
3503610132;0
3503610133;0
3503610134;2
3503610135;1
3503610136;1
3503610137;0
3503610138;1
3503610139;0
350361014;1
3503610140;1
3503610141;1
3503610142;1
3503610143;2
3503610144;2
3503610145;2
3503610146;1
3503610147;1
3503610148;1
3503610149;0
350361015;2
3503610150;2
3503610151;1
3503610152;2
3503610154;0
3503610156;2
3503610157;2
3503610158;0
350361016;0
3503610163;0
3503610168;0
350361017;1
350361019;0
350361021;1
3503610210;1
3503610212;0
3503610213;0
3503610214;0
3503610217;1
350361022;2
3503610223;0
3503610224;1
3503610225;1
3503610226;0
3503610227;2
3503610228;2
350361023;1
3503610230;1
3503610231;1
3503610233;0
3503610234;1
3503610235;0
3503610236;2
3503610237;1
3503610238;1
350361024;1
3503610240;1
3503610241;1
3503610242;1
3503610245;1
3503610246;1
3503610248;0
3503610250;1
3503610251;0
3503610252;2
3503610253;1
3503610254;2
3503610255;0
3503610256;1
3503610257;1
350361026;2
3503610260;0
3503610261;1
3503610264;1
3503610265;2
3503610266;2
3503610267;1
3503610268;2
3503610269;0
3503610270;1
3503610272;0
3503610273;1
3503610275;0
3503610276;2
3503610277;1
3503610278;2
3503610279;1
350361028;0
350361029;0
4000181002;0
4000181004;0
4000181005;0
4000181006;2
4000181007;2
4000181008;0
4000181010;1
4000181011;0
4000181012;2
4000181013;0
4000181014;0
4000181015;0
4000181016;0
4000181017;0
4000181019;2
4000181020;0
4000181022;0
4000181023;0
4000181024;0
4000181026;1
4000181027;1
4000181028;1
4000181029;0
4000181030;0
4000181031;2
4000181032;0
4000181033;1
4000181035;1
4000181036;2
4000181037;0
4000181039;0
4000181041;0
4000181042;0
4000181043;2
4000181044;1
4000181045;2
4000181046;0
4000181047;0
4000181048;1
4000181049;1
4000181053;0
4000181054;2
4000181055;1
4000181056;1
4000181057;2
4000181060;2
4000181061;1
4000181062;2
4000181063;0
4000181064;0
4000181065;2
4000181066;1
4000181067;2
4000181068;0
4000181069;0
4000181070;2
4000181072;0
4000181073;2
4000181074;2
4000181075;2
4000181076;0
4000181077;0
4000181078;1
4000181079;1
4000181080;1
4000182003;1
4000182004;2
4000182005;2
4000182006;2
4000182007;2
4000182008;0
4000182009;1
4000182010;2
4000182011;2
4000182013;1
4000182014;1
4000182015;0
4000182016;0
4000182017;1
4000182018;2
4000182020;0
4000182022;0
4000182024;2
4000182025;0
4000182026;0
4000182027;2
4000182028;2
4000182029;2
4000182030;2
4000182031;1
4000182032;1
4000182033;2
4000182035;0
4000182036;0
4000182037;0
4000182038;2
4000182039;2
4000182040;1
4000182041;2
4000182042;1
4000182044;2
4000182046;0
4000182047;1
4000182049;1
4000182050;0
4000182051;0
4000182053;2
4000182054;1
4000182055;1
4000182058;2
4000182059;2
4000182060;0
4000182062;0
4000182063;2
4000182064;1
4000182067;0
4000182068;0
4000182069;1
401835011;0
4018350112;2
4018350115;2
4018350116;0
4018350118;0
4018350119;0
4018350120;2
4018350121;0
4018350122;0
4018350126;0
4018350127;0
401835013;1
4018350130;2
4018350132;2
4018350134;1
4018350136;2
4018350137;0
4018350138;1
4018350139;1
4018350140;2
4018350141;1
4018350143;0
4018350144;2
4018350145;0
4018350146;0
4018350147;0
4018350149;1
401835015;0
4018350150;2
4018350152;1
4018350156;0
4018350157;1
4018350159;1
4018350160;0
4018350161;0
4018350162;1
4018350163;0
4018350166;2
4018350167;1
401835017;0
401835018;1
401835021;0
4018350213;0
4018350215;0
4018350217;0
4018350219;1
4018350220;1
4018350221;1
4018350222;0
4018350223;0
4018350224;2
4018350225;1
4018350226;2
4018350227;0
4018350231;0
4018350232;1
4018350233;0
4018350234;2
4018350236;0
4018350239;0
401835024;0
4018350240;2
4018350241;1
4018350244;1
4018350247;0
4018350251;0
4018350254;0
4018350256;2
4018350257;2
4018350258;1
4018350259;2
4018350260;1
4018350261;0
4018350263;2
4018350268;0
4018350269;0
4018350274;1
4018350276;0
4018350277;2
4018350279;2
401835028;0
4018350281;2
4018350282;0
4110211001;2
4110211004;2
4110211005;0
4110211006;0
4110211007;2
4110211008;0
4110211009;0
4110211011;0
4110211013;2
4110211014;0
4110211015;2
4110211016;0
4110211018;0
4110211019;1
4110211020;2
4110211021;2
4110211022;0
4110211023;0
4110211024;0
4110211025;0
4110211026;2
4110211027;2
4110211028;0
4110211030;2
4110211032;0
4110211033;0
4110211034;2
4110211035;2
4110211036;0
4110211037;0
4110211038;2
4110211039;0
4110211040;0
4110211041;0
4110211043;0
4110211044;2
4110211045;0
4110211046;0
4110211047;0
4110211048;2
4110211049;2
4110211050;0
4110211051;2
4110211052;2
4110211053;0
4110211054;2
4110211055;0
4110211056;2
4110211057;0
4110211058;1
4110211060;0
4110211061;0
4110211062;0
4110211063;2
4110211064;1
4110211065;0
4110211067;0
4110211068;0
4110211072;2
4110211073;2
4110211075;0
4110211076;2
4110211078;0
4110211079;0
4110211080;0
4110212003;0
4110212004;0
4110212007;1
4110212008;1
4110212009;2
4110212010;1
4110212011;0
4110212013;2
4110212014;2
4110212015;0
4110212016;2
4110212017;2
4110212018;0
4110212019;0
4110212021;2
4110212023;0
4110212024;0
4110212026;0
4110212027;2
4110212029;0
4110212030;0
4110212033;2
4110212034;0
4110212035;2
4110212036;0
4110212038;0
4110212039;0
4110212041;0
4110212042;1
4110212044;0
4110212045;2
4110212046;2
4110212047;0
4110212049;0
4110212050;0
4110212051;0
4110212052;1
4110212053;2
4110212054;2
4110212055;1
4110212056;0
4110212059;0
4110212061;2
4110212062;0
4110212063;0
4110212064;1
4110212069;0
4110311001;1
4110311003;1
4110311004;1
4110311005;2
4110311006;0
4110311012;0
4110311015;2
4110311017;0
4110311018;2
4110311019;2
4110311020;2
4110311021;0
4110311023;0
4110311030;2
4110311031;2
4110311032;2
4110311033;0
4110311034;0
4110311036;2
4110311037;0
4110311038;1
4110311042;1
4110311043;2
4110311044;1
4110311045;0
4110311046;0
4110311048;0
4110311049;0
4110311050;0
4110311053;2
4110311054;1
4110311057;2
4110311061;2
4110311062;0
4110311064;0
4110311065;2
4110311067;2
4110311068;2
4110311072;2
4110312006;1
4110312007;0
4110312008;0
4110312009;0
4110312013;2
4110312023;1
4110312024;1
4110312025;1
4110312027;2
4110312030;1
4110312031;0
4110312048;0
4110312049;2
4110312078;1
414081010;1
414081011;0
4140810110;1
4140810114;1
4140810117;0
4140810122;1
4140810124;1
4140810125;1
4140810126;1
4140810127;1
4140810128;1
4140810129;0
414081013;1
4140810132;0
4140810133;0
4140810135;2
4140810136;0
4140810138;2
4140810139;0
4140810140;0
4140810142;0
4140810143;1
4140810144;2
4140810145;1
4140810146;0
4140810148;1
414081015;0
4140810150;1
4140810151;2
4140810152;0
4140810153;0
4140810154;0
4140810158;1
4140810159;2
414081016;2
4140810162;0
4140810163;0
4140810164;2
4140810165;2
414081017;2
4140810171;0
4140810173;0
4140810175;0
4140810176;2
4140810179;2
414081018;1
4140810180;0
4140810181;2
4140810182;1
4140810183;1
4140810184;0
4140810185;1
414081019;1
414081021;1
4140810210;2
4140810211;0
4140810212;0
4140810215;2
4140810217;2
4140810219;0
4140810220;1
4140810221;0
4140810222;0
4140810223;1
4140810224;0
4140810225;0
4140810226;0
4140810228;2
4140810229;2
414081023;2
4140810230;1
4140810233;0
4140810234;0
4140810237;1
4140810239;1
4140810240;2
4140810242;1
4140810244;2
4140810246;2
4140810247;0
4140810249;0
414081025;1
4140810250;0
4140810251;1
4140810252;0
4140810253;0
4140810254;2
4140810255;2
4140810256;2
4140810257;2
4140810258;1
4140810259;2
414081026;1
4140810264;1
4140810265;0
4140810266;1
4140810268;0
4140810269;0
414081027;2
4140810270;1
4140810271;0
4140810272;2
4140810273;0
4140810274;0
4140810276;0
4140810277;0
4140810278;0
4140810279;0
414081028;2
4140810280;0
414081029;0
459999011;1
4599990110;2
4599990112;2
4599990113;0
4599990114;1
4599990116;2
4599990117;2
4599990118;0
4599990119;2
459999012;0
4599990120;0
4599990125;1
4599990126;0
4599990128;0
4599990129;0
459999013;0
4599990130;0
4599990131;0
4599990132;0
4599990133;0
4599990134;0
4599990136;2
4599990137;2
4599990139;1
4599990141;1
4599990144;0
4599990146;1
4599990148;0
4599990149;0
4599990153;0
4599990154;2
4599990155;2
459999016;2
4599990163;0
4599990165;1
4599990166;0
4599990168;2
459999017;2
4599990171;2
459999021;1
4599990211;0
4599990212;1
4599990214;0
4599990216;2
4599990218;1
459999022;0
4599990221;1
4599990222;1
4599990223;1
4599990224;2
4599990226;1
4599990231;0
4599990233;0
4599990234;1
4599990235;0
4599990238;0
459999024;0
4599990240;0
4599990241;0
4599990243;0
4599990244;2
4599990245;0
4599990246;1
4599990247;1
4599990248;0
4599990249;1
459999025;2
522129013;0
522129017;1
522129021;0
522129024;1
522129026;0
5221290110;0
5221290112;1
5221290115;0
5221290118;0
5221290121;0
5221290123;0
5221290126;1
5221290129;1
5221290132;1
5221290135;1
5221290138;1
5221290141;0
5221290144;1
5221290147;0
5221290150;0
5221290155;1
5221290161;0
5221290163;0
5221290165;2
5221290167;1
5221290171;2
5221290173;2
5221290175;0
5221290178;2
5221290180;2
5221290210;2
5221290213;1
5221290215;1
5221290217;1
5221290221;2
5221290223;1
5221290227;2
5221290230;0
5221290235;0
5221290238;0
5221290240;1
5221290247;2
5221290250;0
5221290252;2
5221290254;1
5221290256;2
5221290258;0
5221290263;2
5221290266;2
5221290269;0
5221290271;0
5221290273;1
5221290275;0
5221290280;0
5221290284;2
